Time,Backend,GPU_ID,VRAM_MB,Power_W,GPU_Util
1781678364.34,ROCM_SMI,GPU_0,7861.8,222.0,100.0
1781678366.53,ROCM_SMI,GPU_0,7861.8,217.0,100.0
1781678368.72,ROCM_SMI,GPU_0,7861.8,219.0,100.0
1781678370.91,ROCM_SMI,GPU_0,7861.8,215.0,100.0
1781678373.10,ROCM_SMI,GPU_0,7861.8,211.0,100.0
1781678375.29,ROCM_SMI,GPU_0,7861.8,219.0,100.0
1781678377.48,ROCM_SMI,GPU_0,7861.8,218.0,100.0
1781678379.67,ROCM_SMI,GPU_0,7861.8,219.0,100.0
1781678381.87,ROCM_SMI,GPU_0,7861.8,222.0,100.0
1781678384.06,ROCM_SMI,GPU_0,7861.8,214.0,100.0
1781678386.25,ROCM_SMI,GPU_0,7861.8,219.0,100.0
1781678388.44,ROCM_SMI,GPU_0,7861.8,215.0,100.0
1781678390.64,ROCM_SMI,GPU_0,7861.8,217.0,100.0
1781678392.83,ROCM_SMI,GPU_0,7861.8,217.0,100.0
1781678395.02,ROCM_SMI,GPU_0,7861.8,216.0,100.0
1781678397.21,ROCM_SMI,GPU_0,7861.8,220.0,100.0
1781678399.40,ROCM_SMI,GPU_0,7861.8,217.0,100.0
1781678401.60,ROCM_SMI,GPU_0,7861.8,219.0,100.0
1781678403.79,ROCM_SMI,GPU_0,7861.8,221.0,100.0
1781678405.98,ROCM_SMI,GPU_0,7861.8,219.0,100.0
1781678408.17,ROCM_SMI,GPU_0,7861.8,221.0,100.0
1781678410.36,ROCM_SMI,GPU_0,7861.8,216.0,100.0
1781678412.55,ROCM_SMI,GPU_0,7861.8,220.0,100.0
1781678414.74,ROCM_SMI,GPU_0,7861.8,219.0,100.0
1781678416.93,ROCM_SMI,GPU_0,7861.8,220.0,100.0
1781678419.12,ROCM_SMI,GPU_0,7861.8,225.0,100.0
1781678421.31,ROCM_SMI,GPU_0,7861.8,219.0,100.0
1781678423.50,ROCM_SMI,GPU_0,7861.8,221.0,100.0
1781678425.70,ROCM_SMI,GPU_0,7861.8,217.0,100.0
1781678427.89,ROCM_SMI,GPU_0,7861.8,199.0,100.0
