Time,Backend,GPU_ID,VRAM_MB,Power_W,GPU_Util
1781677782.07,ROCM_SMI,GPU_3,2456.8,135.0,100.0
1781677782.07,ROCM_SMI,GPU_4,2456.8,131.0,100.0
1781677784.26,ROCM_SMI,GPU_1,2456.8,131.0,100.0
1781677784.26,ROCM_SMI,GPU_2,2456.8,135.0,100.0
1781677784.26,ROCM_SMI,GPU_3,2456.8,137.0,100.0
1781677784.26,ROCM_SMI,GPU_4,2456.8,133.0,100.0
1781677786.45,ROCM_SMI,GPU_1,2456.8,131.0,100.0
1781677786.45,ROCM_SMI,GPU_2,2456.8,134.0,100.0
1781677786.45,ROCM_SMI,GPU_3,2456.8,135.0,100.0
1781677786.45,ROCM_SMI,GPU_4,2456.8,131.0,100.0
1781677788.64,ROCM_SMI,GPU_1,2456.8,126.0,100.0
1781677788.64,ROCM_SMI,GPU_2,2456.8,130.0,100.0
1781677788.64,ROCM_SMI,GPU_3,2456.8,131.0,100.0
1781677788.64,ROCM_SMI,GPU_4,2456.8,126.0,100.0
1781677790.84,ROCM_SMI,GPU_1,2456.8,128.0,100.0
1781677790.84,ROCM_SMI,GPU_2,2456.8,130.0,100.0
1781677790.84,ROCM_SMI,GPU_3,2456.8,131.0,100.0
1781677790.84,ROCM_SMI,GPU_4,2456.8,128.0,100.0
1781677793.03,ROCM_SMI,GPU_1,2456.8,126.0,100.0
1781677793.03,ROCM_SMI,GPU_2,2456.8,131.0,100.0
1781677793.03,ROCM_SMI,GPU_3,2456.8,132.0,100.0
1781677793.03,ROCM_SMI,GPU_4,2456.8,128.0,100.0
1781677795.22,ROCM_SMI,GPU_1,2456.8,127.0,100.0
1781677795.22,ROCM_SMI,GPU_2,2456.8,130.0,100.0
1781677795.22,ROCM_SMI,GPU_3,2456.8,131.0,100.0
1781677795.22,ROCM_SMI,GPU_4,2456.8,128.0,100.0
1781677797.41,ROCM_SMI,GPU_1,2456.8,127.0,100.0
1781677797.41,ROCM_SMI,GPU_2,2456.8,130.0,100.0
1781677797.41,ROCM_SMI,GPU_3,2456.8,131.0,100.0
1781677797.41,ROCM_SMI,GPU_4,2456.8,128.0,100.0
1781677799.60,ROCM_SMI,GPU_1,2456.8,126.0,100.0
1781677799.60,ROCM_SMI,GPU_2,2456.8,129.0,100.0
1781677799.60,ROCM_SMI,GPU_3,2456.8,130.0,100.0
1781677799.60,ROCM_SMI,GPU_4,2456.8,128.0,100.0
1781677801.80,ROCM_SMI,GPU_1,2456.8,126.0,100.0
1781677801.80,ROCM_SMI,GPU_2,2456.8,128.0,82.0
1781677801.80,ROCM_SMI,GPU_3,2456.8,131.0,100.0
1781677801.80,ROCM_SMI,GPU_4,2456.8,130.0,100.0
1781677804.00,ROCM_SMI,GPU_1,2456.8,131.0,100.0
1781677804.00,ROCM_SMI,GPU_2,2456.8,135.0,100.0
1781677804.00,ROCM_SMI,GPU_3,2456.8,136.0,100.0
1781677804.00,ROCM_SMI,GPU_4,2456.8,133.0,100.0
1781677806.19,ROCM_SMI,GPU_1,2456.8,133.0,100.0
1781677806.19,ROCM_SMI,GPU_2,2456.8,136.0,100.0
1781677806.19,ROCM_SMI,GPU_3,2456.8,138.0,100.0
1781677806.19,ROCM_SMI,GPU_4,2456.8,134.0,100.0
1781677808.38,ROCM_SMI,GPU_1,2456.8,128.0,100.0
1781677808.38,ROCM_SMI,GPU_2,2456.8,134.0,100.0
1781677808.38,ROCM_SMI,GPU_3,2456.8,133.0,100.0
1781677808.38,ROCM_SMI,GPU_4,2456.8,129.0,100.0
1781677810.57,ROCM_SMI,GPU_1,2456.8,128.0,100.0
1781677810.57,ROCM_SMI,GPU_2,2456.8,131.0,100.0
1781677810.57,ROCM_SMI,GPU_3,2456.8,130.0,100.0
1781677810.57,ROCM_SMI,GPU_4,2456.8,128.0,100.0
1781677812.77,ROCM_SMI,GPU_1,2456.8,126.0,100.0
1781677812.77,ROCM_SMI,GPU_2,2456.8,132.0,100.0
1781677812.77,ROCM_SMI,GPU_3,2456.8,131.0,100.0
1781677812.77,ROCM_SMI,GPU_4,2456.8,129.0,100.0
1781677814.96,ROCM_SMI,GPU_1,2456.8,122.0,100.0
1781677814.96,ROCM_SMI,GPU_2,2456.8,125.0,100.0
1781677814.96,ROCM_SMI,GPU_3,2456.8,127.0,100.0
1781677814.96,ROCM_SMI,GPU_4,2456.8,124.0,100.0
1781677817.15,ROCM_SMI,GPU_1,2456.8,126.0,100.0
1781677817.15,ROCM_SMI,GPU_2,2456.8,130.0,100.0
1781677817.15,ROCM_SMI,GPU_3,2456.8,131.0,100.0
1781677817.15,ROCM_SMI,GPU_4,2456.8,128.0,100.0
1781677819.34,ROCM_SMI,GPU_1,2456.8,126.0,100.0
1781677819.34,ROCM_SMI,GPU_2,2456.8,131.0,100.0
1781677819.34,ROCM_SMI,GPU_3,2456.8,132.0,100.0
1781677819.34,ROCM_SMI,GPU_4,2456.8,128.0,100.0
1781677821.54,ROCM_SMI,GPU_1,2456.8,126.0,100.0
1781677821.54,ROCM_SMI,GPU_2,2456.8,128.0,100.0
1781677821.54,ROCM_SMI,GPU_3,2456.8,131.0,100.0
1781677821.54,ROCM_SMI,GPU_4,2456.8,126.0,100.0
1781677823.73,ROCM_SMI,GPU_1,2456.8,125.0,100.0
1781677823.73,ROCM_SMI,GPU_2,2456.8,130.0,84.0
1781677823.73,ROCM_SMI,GPU_3,2456.8,129.0,100.0
1781677823.73,ROCM_SMI,GPU_4,2456.8,128.0,100.0
1781677825.92,ROCM_SMI,GPU_1,2456.8,128.0,100.0
1781677825.92,ROCM_SMI,GPU_2,2456.8,132.0,100.0
1781677825.92,ROCM_SMI,GPU_3,2456.8,136.0,100.0
1781677825.92,ROCM_SMI,GPU_4,2456.8,133.0,100.0
1781677828.11,ROCM_SMI,GPU_1,2456.8,130.0,100.0
1781677828.11,ROCM_SMI,GPU_2,2456.8,134.0,100.0
1781677828.11,ROCM_SMI,GPU_3,2456.8,135.0,100.0
1781677828.11,ROCM_SMI,GPU_4,2456.8,132.0,100.0
1781677830.31,ROCM_SMI,GPU_1,2456.8,133.0,100.0
1781677830.31,ROCM_SMI,GPU_2,2456.8,136.0,100.0
1781677830.31,ROCM_SMI,GPU_3,2456.8,138.0,100.0
1781677830.31,ROCM_SMI,GPU_4,2456.8,134.0,100.0
1781677832.50,ROCM_SMI,GPU_1,2456.8,131.0,100.0
1781677832.50,ROCM_SMI,GPU_2,2456.8,134.0,100.0
1781677832.50,ROCM_SMI,GPU_3,2456.8,134.0,100.0
1781677832.50,ROCM_SMI,GPU_4,2456.8,130.0,100.0
1781677834.69,ROCM_SMI,GPU_1,2456.8,128.0,100.0
1781677834.69,ROCM_SMI,GPU_2,2456.8,130.0,100.0
1781677834.69,ROCM_SMI,GPU_3,2456.8,132.0,100.0
1781677834.69,ROCM_SMI,GPU_4,2456.8,128.0,100.0
1781677836.88,ROCM_SMI,GPU_1,2456.8,127.0,100.0
1781677836.88,ROCM_SMI,GPU_2,2456.8,130.0,100.0
1781677836.88,ROCM_SMI,GPU_3,2456.8,131.0,100.0
1781677836.88,ROCM_SMI,GPU_4,2456.8,127.0,100.0
1781677839.07,ROCM_SMI,GPU_1,2456.8,127.0,100.0
1781677839.07,ROCM_SMI,GPU_2,2456.8,130.0,100.0
1781677839.07,ROCM_SMI,GPU_3,2456.8,132.0,100.0
1781677839.07,ROCM_SMI,GPU_4,2456.8,129.0,100.0
1781677841.27,ROCM_SMI,GPU_1,2456.8,129.0,100.0
1781677841.27,ROCM_SMI,GPU_2,2456.8,131.0,100.0
1781677841.27,ROCM_SMI,GPU_3,2456.8,135.0,100.0
1781677841.27,ROCM_SMI,GPU_4,2456.8,129.0,100.0
1781677843.46,ROCM_SMI,GPU_1,2456.8,127.0,100.0
1781677843.46,ROCM_SMI,GPU_2,2456.8,131.0,100.0
1781677843.46,ROCM_SMI,GPU_3,2456.8,131.0,100.0
1781677843.46,ROCM_SMI,GPU_4,2456.8,127.0,100.0
1781677845.66,ROCM_SMI,GPU_1,2456.8,127.0,100.0
1781677845.66,ROCM_SMI,GPU_2,2456.8,130.0,100.0
1781677845.66,ROCM_SMI,GPU_3,2456.8,131.0,100.0
1781677845.66,ROCM_SMI,GPU_4,2456.8,126.0,82.0
1781677847.85,ROCM_SMI,GPU_1,2456.8,126.0,83.0
1781677847.85,ROCM_SMI,GPU_2,2456.8,130.0,100.0
1781677847.85,ROCM_SMI,GPU_3,2456.8,132.0,100.0
1781677847.85,ROCM_SMI,GPU_4,2456.8,131.0,100.0
1781677850.04,ROCM_SMI,GPU_1,2456.8,132.0,100.0
1781677850.04,ROCM_SMI,GPU_2,2456.8,135.0,100.0
1781677850.04,ROCM_SMI,GPU_3,2456.8,137.0,100.0
1781677850.04,ROCM_SMI,GPU_4,2456.8,132.0,100.0
1781677852.24,ROCM_SMI,GPU_1,2456.8,133.0,100.0
1781677852.24,ROCM_SMI,GPU_2,2456.8,136.0,100.0
1781677852.24,ROCM_SMI,GPU_3,2456.8,137.0,100.0
1781677852.24,ROCM_SMI,GPU_4,2456.8,133.0,100.0
1781677854.43,ROCM_SMI,GPU_1,2456.8,128.0,100.0
1781677854.43,ROCM_SMI,GPU_2,2456.8,130.0,100.0
1781677854.43,ROCM_SMI,GPU_3,2456.8,130.0,100.0
1781677854.43,ROCM_SMI,GPU_4,2456.8,127.0,100.0
1781677856.63,ROCM_SMI,GPU_1,2456.8,107.0,100.0
1781677856.63,ROCM_SMI,GPU_2,2456.8,122.0,100.0
1781677856.63,ROCM_SMI,GPU_3,2456.8,142.0,100.0
1781677856.63,ROCM_SMI,GPU_4,2456.8,118.0,100.0
1781677858.82,ROCM_SMI,GPU_1,2456.8,126.0,100.0
1781677858.82,ROCM_SMI,GPU_2,2456.8,131.0,100.0
1781677858.82,ROCM_SMI,GPU_3,2456.8,132.0,100.0
1781677858.82,ROCM_SMI,GPU_4,2456.8,129.0,100.0
1781677861.02,ROCM_SMI,GPU_1,2456.8,127.0,100.0
1781677861.02,ROCM_SMI,GPU_2,2456.8,131.0,100.0
1781677861.02,ROCM_SMI,GPU_3,2456.8,132.0,100.0
1781677861.02,ROCM_SMI,GPU_4,2456.8,128.0,100.0
1781677863.22,ROCM_SMI,GPU_1,2456.8,126.0,100.0
1781677863.22,ROCM_SMI,GPU_2,2456.8,131.0,100.0
1781677863.22,ROCM_SMI,GPU_3,2456.8,131.0,100.0
1781677863.22,ROCM_SMI,GPU_4,2456.8,127.0,100.0
1781677865.42,ROCM_SMI,GPU_1,2456.8,125.0,82.0
1781677865.42,ROCM_SMI,GPU_2,2456.8,131.0,100.0
1781677865.42,ROCM_SMI,GPU_3,2456.8,133.0,100.0
1781677865.42,ROCM_SMI,GPU_4,2456.8,131.0,100.0
1781677867.61,ROCM_SMI,GPU_1,2456.8,132.0,100.0
1781677867.61,ROCM_SMI,GPU_2,2456.8,136.0,100.0
1781677867.61,ROCM_SMI,GPU_3,2456.8,136.0,100.0
1781677867.61,ROCM_SMI,GPU_4,2456.8,131.0,100.0
1781677869.81,ROCM_SMI,GPU_1,2456.8,131.0,100.0
1781677869.81,ROCM_SMI,GPU_2,2456.8,136.0,100.0
1781677869.81,ROCM_SMI,GPU_3,2456.8,136.0,100.0
1781677869.81,ROCM_SMI,GPU_4,2456.8,133.0,100.0
1781677872.00,ROCM_SMI,GPU_1,2456.8,128.0,100.0
1781677872.00,ROCM_SMI,GPU_2,2456.8,130.0,100.0
1781677872.00,ROCM_SMI,GPU_3,2456.8,132.0,100.0
1781677872.00,ROCM_SMI,GPU_4,2456.8,128.0,100.0
1781677874.19,ROCM_SMI,GPU_1,2456.8,127.0,100.0
1781677874.19,ROCM_SMI,GPU_2,2456.8,130.0,100.0
1781677874.19,ROCM_SMI,GPU_3,2456.8,133.0,100.0
1781677874.19,ROCM_SMI,GPU_4,2456.8,129.0,100.0
1781677876.38,ROCM_SMI,GPU_1,2456.8,128.0,100.0
1781677876.38,ROCM_SMI,GPU_2,2456.8,132.0,100.0
1781677876.38,ROCM_SMI,GPU_3,2456.8,132.0,100.0
1781677876.38,ROCM_SMI,GPU_4,2456.8,128.0,100.0
1781677878.58,ROCM_SMI,GPU_1,2456.8,128.0,100.0
1781677878.58,ROCM_SMI,GPU_2,2456.8,132.0,100.0
1781677878.58,ROCM_SMI,GPU_3,2456.8,133.0,100.0
1781677878.58,ROCM_SMI,GPU_4,2456.8,129.0,100.0
1781677880.77,ROCM_SMI,GPU_1,2456.8,128.0,100.0
1781677880.77,ROCM_SMI,GPU_2,2456.8,131.0,100.0
1781677880.77,ROCM_SMI,GPU_3,2456.8,132.0,100.0
1781677880.77,ROCM_SMI,GPU_4,2456.8,128.0,100.0
1781677882.96,ROCM_SMI,GPU_1,2456.8,128.0,100.0
