Epoch, PDE_Loss, BC_Loss
8800 3.471231320872903e-05 1.6277467693726066e-06
8900 0.00039647670928388834 1.394770424667513e-05
9000 3.8665690226480365e-05 4.180436462775106e-06
9100 0.0005575710674747825 5.944621443632059e-05
9200 0.0025728249456733465 0.0002608546637929976
9300 0.00021485319302883 8.20785771793453e-06
9400 0.00010817318980116397 1.2135436008975375e-05
9500 0.00024357026268262416 2.3385746317217126e-05
9600 0.0018863434670493007 0.00012023474846500903
9700 0.0012372013879939914 4.858721513301134e-05
9800 5.345592217054218e-05 5.79647576159914e-06
9900 0.00010040476627182215 8.08476579550188e-06
10000 0.00034197920467704535 2.2986889234744012e-05
10100 0.0010387112852185965 0.00010550547449383885
10200 0.0024887993931770325 0.0007384244236163795
10300 0.006308071780949831 0.00030302334926091135
10400 0.001987994182854891 9.970187238650396e-05
10500 0.00025166512932628393 1.7814771126722917e-05
10600 0.0017596401739865541 0.0001458576589357108
10700 2.7126248824060895e-05 3.1358433716377476e-07
10800 0.0007513546152040362 4.638522659661248e-05
10900 0.004614885430783033 0.000762509589549154
11000 0.001963156508281827 0.0002910516632255167
11100 0.0006957959849387407 7.86568780313246e-05
11200 0.000303741981042549 2.5193165129167028e-05
11300 0.0066048637963831425 0.0005889196181669831
11400 0.008701207116246223 0.0004762070020660758
11500 0.0012372290948405862 0.00021831237245351076
11600 2.5417677534278482e-05 5.506578872882528e-07
11700 0.0008557589608244598 2.5295408704550937e-05
11800 0.00017918059893418103 7.093159365467727e-05
11900 0.0009521470637992024 9.447197953704745e-05
12000 0.00020756153389811516 1.4062246009416413e-05
12100 0.00447564572095871 0.0002843582187779248
12200 2.9136066586943343e-05 1.2993427844776306e-06
12300 0.00024048765772022307 4.451704808161594e-05
12400 0.0021994933485984802 0.0003561816702131182
12500 0.0024425028823316097 0.0003563432255759835
12600 0.00012854146189056337 4.465329311642563e-06
12700 0.00011779373744502664 5.04191348227323e-06
12800 0.00163591792806983 0.0001534681796329096
12900 0.0011805134126916528 0.0001521333324490115
13000 0.00031386929913423955 1.1228780749661382e-05
13100 0.0018288493156433105 6.018849308020435e-05
13200 0.00012067290663253516 3.21517582051456e-05
13300 4.5729451812803745e-05 1.6826794535518275e-06
13400 0.00012603856157511473 6.772020242351573e-06
13500 0.004560880362987518 0.0004887467948719859
13600 0.0010147721040993929 9.546016372041777e-05
13700 0.00039147480856627226 1.8555636415840127e-05
13800 0.00021834431390743703 1.149788386101136e-05
13900 6.991469126660377e-05 2.2456504666479304e-05
14000 0.00021171814296394587 8.93344622454606e-06
14100 8.821852679830045e-05 4.48050695922575e-06
14200 0.00030706252437084913 1.282582525163889e-05
14300 0.0004481217765714973 2.228915400337428e-05
14400 0.0011346823303028941 4.70293962280266e-05
14500 0.0001470032730139792 1.771629467839375e-05
14600 0.00048318092012777925 3.6771863960893825e-05
14700 2.0564057194860652e-05 3.6163245908937824e-07
14800 0.0011447250144556165 7.181390537880361e-05
14900 0.0016170877497643232 0.00025711447233334184
15000 0.00016030287952162325 8.098285434243735e-06
15100 0.0004184229183010757 3.8937199860811234e-05
15200 1.825873914640397e-05 2.6077102575072786e-06
15300 0.0002737581089604646 3.981014378950931e-05
15400 3.0358749427250586e-05 2.377464170422172e-06
15500 1.8543390979175456e-05 1.3627051203002338e-06
15600 4.28527346230112e-05 2.8567803838086547e-06
15700 4.127211286686361e-05 1.1846093457279494e-06
15800 3.138531974400394e-05 1.3206840776547324e-06
15900 0.00011959036055486649 4.0834587707649916e-05
16000 0.0009096900466829538 6.385061715263873e-05
16100 0.0005218725418671966 2.9991984774824232e-05
