Epoch, PDE_Loss, BC_Loss
0 4.167009353637695 4.865048885345459
100 0.06712673604488373 0.006580615881830454
200 0.0019277662504464388 0.00037189736030995846
300 0.008485691621899605 0.0016771182417869568
400 0.024863936007022858 0.005187280476093292
500 0.025246040895581245 0.0038109207525849342
600 0.01191706769168377 0.002838482614606619
700 0.021697599440813065 0.0017141533317044377
800 0.01666269451379776 0.0012715719640254974
900 0.03249862417578697 0.002394675277173519
1000 0.010027448646724224 0.0009167209500446916
1100 0.015451992861926556 0.0006307308212853968
1200 0.061121225357055664 0.014386605471372604
1300 0.013922608457505703 0.001161771360784769
1400 0.025358028709888458 0.0011641510063782334
1500 0.02062363177537918 0.0024347659200429916
1600 0.011322085745632648 0.00030796159990131855
1700 0.007538673933595419 0.0012058409629389644
1800 0.014736172743141651 0.00048767609405331314
1900 0.010985195636749268 0.0021368784364312887
2000 0.030916189774870872 0.0019637716468423605
2100 0.010851647704839706 0.0009086551726795733
2200 0.03977029025554657 0.00237383134663105
2300 0.029117584228515625 0.0006333486526273191
2400 0.016398243606090546 0.0004520013462752104
2500 0.028731806203722954 0.0028981545474380255
2600 0.011740682646632195 0.0013613515766337514
2700 0.013283761218190193 0.001410914002917707
2800 0.002581697888672352 0.0002048631286015734
2900 0.011562026105821133 0.0008740077028051019
3000 0.02034161053597927 0.0006966684013605118
3100 0.012977080419659615 0.00039188156370073557
3200 0.00435067992657423 0.0007943482487462461
3300 0.010668348520994186 0.0003022670280188322
3400 0.006287284195423126 0.0004404117353260517
3500 0.007892005145549774 0.00037924599018879235
3600 0.0019371903035789728 0.00017031771130859852
3700 0.09747456014156342 0.002804202027618885
3800 0.022253043949604034 0.0020806961692869663
3900 0.0033513803500682116 0.0004272605001460761
4000 0.0049394178204238415 0.0004513844905886799
4100 0.013114044442772865 0.0004498130292631686
4200 0.028382638469338417 0.0006443779566325247
4300 0.0034422865137457848 0.00039734921301715076
4400 0.025409365072846413 0.0005872723995707929
4500 0.011739208362996578 0.0004315146943554282
4600 0.018490981310606003 0.0017909833695739508
4700 0.009830119088292122 0.0005342112854123116
4800 0.019220629706978798 0.0007370974635705352
4900 0.0415230430662632 0.001684592803940177
5000 0.012518489733338356 0.0006377638783305883
5100 0.020042188465595245 0.0031727920286357403
5200 0.022812463343143463 0.0019356249831616879
5300 0.011825906112790108 0.0003490341769065708
5400 0.006316072773188353 0.0013138136127963662
5500 0.00383081566542387 0.00013838912127539515
5600 0.010536206886172295 0.0004611592157743871
5700 0.012850837782025337 0.00043891131645068526
5800 0.024429069831967354 0.0005995694664306939
5900 0.004747655708342791 0.00016070509445853531
6000 0.002906973473727703 0.0001996145729208365
6100 0.008264673873782158 0.0005686230724677444
6200 0.006857436150312424 0.0017491185571998358
6300 0.029911043122410774 0.004686741624027491
6400 0.02917632646858692 0.0026034254115074873
6500 0.023843325674533844 0.0006245404947549105
6600 0.008476106449961662 0.004828186705708504
6700 0.024357032030820847 0.0007167832227423787
6800 0.018358057364821434 0.001447128364816308
6900 0.025240153074264526 0.0016759512946009636
7000 0.009504854679107666 0.00044253686792217195
7100 0.02470500022172928 0.0012574834981933236
7200 0.007244971580803394 0.00041132597834803164
7300 0.04418862238526344 0.0027805319987237453
7400 0.0034543792717158794 0.00016881775809451938
7500 0.012934884056448936 0.0025474608410149813
7600 0.01746431365609169 0.0006601732457056642
7700 0.01115583349019289 0.006087528076022863
7800 0.01651674509048462 0.0035273178946226835
7900 0.015425801277160645 0.0008140912395901978
8000 0.021655231714248657 0.00225854036398232
8100 0.002136729657649994 0.00010836349247256294
