Epoch, PDE_Loss, BC_Loss
10900 6.849700184829999e-06 2.41315831317479e-07
11000 1.660592715779785e-05 8.763868777350581e-07
11100 0.00030425054137595 5.0909569836221635e-05
11200 7.430863661284093e-06 8.499810633111338e-07
11300 2.934523217845708e-05 5.801742190669756e-06
11400 2.9049355362076312e-05 5.544995929085417e-06
11500 1.2810603038815316e-05 4.78633637612802e-07
11600 9.064430196303874e-05 3.541208798196749e-06
11700 2.4896951799746603e-05 2.0608217710105237e-06
11800 1.407137551723281e-05 8.77746401783952e-07
11900 1.4893462321197148e-05 8.089364769148233e-07
12000 7.255650871229591e-06 4.6524041863449384e-07
12100 7.569106855953578e-06 1.6920162124733906e-06
12200 1.599780807737261e-05 1.5423431705130497e-06
12300 2.9744387575192377e-05 1.2091047665307997e-06
12400 1.606745718163438e-05 1.6880044313438702e-06
12500 5.09203755427734e-06 2.1913038494858483e-07
12600 9.92609238892328e-06 7.482291266569518e-07
12700 9.24227151699597e-06 6.610106879634259e-07
12800 2.971910362248309e-06 4.4435061852254876e-08
12900 3.3210590117960237e-06 1.9861208500060457e-07
13000 3.141574779874645e-06 8.586158628531848e-08
13100 4.526325483311666e-06 7.840393436708837e-07
13200 4.43915496362024e-06 2.7729544171961606e-07
13300 2.7050868993683252e-06 6.595296042632981e-08
13400 3.465581357886549e-06 1.6299762251037464e-07
13500 3.0050837267481256e-06 1.27697703078411e-07
13600 4.312101737014018e-06 1.885849627569769e-07
13700 2.81596453532984e-06 7.782472266626428e-08
13800 2.606561793072615e-06 3.080676691524786e-08
13900 2.3571590190840652e-06 3.7421539644810764e-08
14000 2.544827566453023e-06 5.310226214305658e-08
14100 2.9053455818939256e-06 1.7737254154326365e-07
14200 2.3602426608704263e-06 4.365125150229687e-08
14300 2.008129740715958e-06 1.65372089355742e-08
14400 1.9849048840114847e-06 2.6898916871687106e-08
14500 2.0449333533179015e-06 2.2857001624743134e-08
14600 3.3649093893473037e-06 2.7867062613040616e-07
14700 2.244998768219375e-06 3.226870148864691e-08
14800 1.98731618183956e-06 5.961910432006334e-08
14900 1.8441926386003615e-06 3.185088459645158e-08
